"b.x" "b.y" "a.x" "a.y"
0.543689320388349 0.264852429312717 0.59983831851253 0.329047647355446
0.544390637610977 0.264910111407831 0.600403225806452 0.328949971921347
0.544283413848631 0.26496751484548 0.600563153660499 0.328156046003597
0.544176706827309 0.265024641640057 0.600722311396469 0.327365943164102
0.544471153846154 0.264387563174576 0.600880704563651 0.327966385900752
0.544764188649081 0.265138073260943 0.601038338658147 0.328563951116301
0.544657097288676 0.265194382020115 0.600796812749004 0.32846859936366
0.545346062052506 0.265250422002394 0.600953895071542 0.32906211685927
0.545238095238095 0.265306195127614 0.601110229976209 0.329652810322387
0.545526524148852 0.264676014141562 0.600870253164557 0.329555553180629
0.545418641390205 0.264732884095243 0.601026045777427 0.328775232218086
0.545311268715524 0.264789485160254 0.601181102362205 0.32936241734479
0.545204402515723 0.264845819239109 0.601335428122545 0.32994683490609
0.545490196078431 0.264222652605605 0.601097178683386 0.329849801127929
0.545774647887324 0.263602411637047 0.600078186082877 0.329753222551229
0.545667447306792 0.263661129957792 0.59984399375975 0.329657095980348
0.54595015576324 0.26304509928032 0.599221789883268 0.330235367980058
0.545843045843046 0.263104842952382 0.599378881987578 0.330810946166105
0.546124031007752 0.262492971224586 0.599147947327653 0.330713031809239
0.546403712296984 0.261883938808751 0.598918083462133 0.330615571460211
0.546296296296296 0.261945955465664 0.599074787972244 0.331186276235221
0.546189376443418 0.262007685671505 0.599230769230769 0.331754346988193
0.546082949308756 0.262069131406351 0.59823484267076 0.331655162308853
0.545977011494253 0.262130294632071 0.598392036753446 0.330893320435249
0.545871559633028 0.262191177292536 0.598548510313216 0.331458156834227
0.546147978642258 0.261591197481798 0.597560975609756 0.331360329801668
0.545281582952816 0.261653032954659 0.597718631178707 0.330604374676645
0.545558086560364 0.261057012378453 0.596737481031866 0.330508936345654
0.545833333333333 0.260463700986683 0.596896290688872 0.331069514694278
0.54572940287226 0.260527672491464 0.597054380664653 0.331627552657636
0.545625942684766 0.260591354532422 0.596834966088922 0.331530448472114
0.545899172310008 0.260003112197134 0.596992481203008 0.332084929270725
0.545795795795796 0.260067688824156 0.59714928732183 0.332636914281795
0.546067415730337 0.259483267051517 0.597305389221557 0.333186420318265
